종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"005720","넥센","KOSPI","서비스업","94800","100","0.11","482344011600"
"005725","넥센우","KOSPI","서비스업","43450","-1250","-2.80","15644607000"
"002350","넥센타이어","KOSPI","화학","13550","-250","-1.81","1306435133350"
"002355","넥센타이어1우B","KOSPI","화학","6250","-160","-2.50","40625000000"
"110570","넥솔론","KOSPI","전기전자","252","-4","-1.56","33844110804"
"090350","노루페인트","KOSPI","화학","7390","-170","-2.25","147800000000"
"090355","노루페인트우","KOSPI","화학","6800","0","0.00","3149256800"
"000320","노루홀딩스","KOSPI","서비스업","22600","-800","-3.42","298288608600"
"000327","노루홀딩스2우B","KOSPI","서비스업","21250","-900","-4.06","1966475000"
"000325","노루홀딩스우","KOSPI","서비스업","14000","-350","-2.44","2593500000"
"006280","녹십자","KOSPI","의약품","128500","1000","0.78","1501720133000"
"005250","녹십자홀딩스","KOSPI","서비스업","19200","-100","-0.52","902941632000"
"005255","녹십자홀딩스1우","KOSPI","서비스업","14050","50","0.36","23447623500"
"005257","녹십자홀딩스2우","KOSPI","서비스업","14700","-100","-0.68","12436053000"
"004370","농심","KOSPI","음식료품","271500","-500","-0.18","1651437303000"
"072710","농심홀딩스","KOSPI","서비스업","129500","0","0.00","600593805000"
"023590","다우기술","KOSPI","서비스업","11100","-250","-2.20","498019448700"
"020120","다우인큐브","KOSPI","서비스업","2790","20","0.72","44172811710"
"015590","대경기계","KOSPI","기계","1990","-50","-2.45","108932381100"
"019680","대교","KOSPI","서비스업","7340","20","0.27","621718919000"
"019685","대교우B","KOSPI","서비스업","4715","-5","-0.11","91598257850"
"006370","대구백화점","KOSPI","유통업","15950","-400","-2.45","172604695450"
"004130","대덕GDS","KOSPI","전기전자","11500","-600","-4.96","236619549500"
"004135","대덕GDS우","KOSPI","전기전자","7660","-270","-3.40","16545600000"
"008060","대덕전자","KOSPI","전기전자","8970","-220","-2.39","437702811000"
"000490","대동공업","KOSPI","기계","10550","-600","-5.38","250332615500"
"008110","대동전자","KOSPI","전기전자","4295","-20","-0.46","45056469865"
"005750","대림B&Co","KOSPI","비금속광물","3630","130","3.71","55057023120"
"000210","대림산업","KOSPI","건설업","74400","-1100","-1.46","2589120000000"
"000215","대림산업우","KOSPI","건설업","39350","-1250","-3.08","149530000000"
"006570","대림통상","KOSPI","기계","4320","-5","-0.12","65772000000"
"001680","대상","KOSPI","음식료품","51600","0","0.00","1775637270000"
"001689","대상3우B","KOSPI","음식료품","46150","-750","-1.60","10912167500"
"001685","대상우","KOSPI","음식료품","22150","-50","-0.23","30350439450"
"084690","대상홀딩스","KOSPI","서비스업","21700","150","0.70","785812074600"
"084695","대상홀딩스우","KOSPI","서비스업","10800","-150","-1.37","9865605600"
"128820","대성산업","KOSPI","유통업","4415","-165","-3.60","126338262520"
"117580","대성에너지","KOSPI","전기가스업","6300","-50","-0.79","173250000000"
"005620","대성합동지주","KOSPI","서비스업","34400","0","0.00","61888248800"
"016710","대성홀딩스","KOSPI","서비스업","12550","-100","-0.79","201922710450"
"003540","대신증권","KOSPI","증권","10750","-500","-4.44","545814050000"
"003547","대신증권2우B","KOSPI","증권","6320","-260","-3.95","63200000000"
"003545","대신증권우","KOSPI","증권","6880","-370","-5.10","178880000000"
"009190","대양금속","KOSPI","철강금속","645","3","0.47","39725336505"
"014160","대영포장","KOSPI","종이목재","915","-35","-3.68","86915602950"
"047040","대우건설","KOSPI","건설업","7450","-230","-2.99","3096388653100"
"009320","대우부품","KOSPI","전기전자","941","-5","-0.53","35666052067"
"047050","대우인터내셔널","KOSPI","유통업","37050","-500","-1.33","4219116581550"
"042660","대우조선해양","KOSPI","운수장비","19350","-950","-4.68","3703411167300"
"006800","대우증권","KOSPI","증권","10350","-400","-3.72","3381354221850"
"006805","대우증권우","KOSPI","증권","5700","-170","-2.90","80231775000"
"003090","대웅","KOSPI","서비스업","44000","-450","-1.01","511649424000"
"069620","대웅제약","KOSPI","의약품","73700","-1200","-1.60","853930577500"
"000430","대원강업","KOSPI","운수장비","6720","-180","-2.61","416640000000"
"006340","대원전선","KOSPI","전기전자","948","-47","-4.72","64565598108"
"006345","대원전선우","KOSPI","전기전자","940","-41","-4.18","2463928000"
"003220","대원제약","KOSPI","의약품","14850","1250","9.19","242955474300"
"024890","대원화성","KOSPI","화학","2180","0","0.00","75851938060"
"000300","대유신소재","KOSPI","운수장비","1350","-60","-4.26","118962710100"
"002880","대유에이텍","KOSPI","운수장비","1700","-20","-1.16","144928056600"
"012800","대창","KOSPI","철강금속","865","-12","-1.37","78836531635"
"015230","대창단조","KOSPI","운수장비","46400","-200","-0.43","92800000000"
"001070","대한방직","KOSPI","섬유의복","25300","-850","-3.25","26818000000"
"006650","대한유화","KOSPI","화학","71600","-400","-0.56","465400000000"
"001440","대한전선","KOSPI","전기전자","2015","-35","-1.71","329526420275"
"084010","대한제강","KOSPI","철강금속","6550","-170","-2.53","161436107700"
"001790","대한제당","KOSPI","음식료품","32950","-1200","-3.51","247412324000"
"001799","대한제당3우B","KOSPI","음식료품","32450","-50","-0.15","3506092700"
"001795","대한제당우","KOSPI","음식료품","16100","-450","-2.72","8697703000"
"001130","대한제분","KOSPI","음식료품","214500","-2000","-0.92","362505000000"
"003490","대한항공","KOSPI","운수창고업","34900","-1100","-3.06","2047772786200"
"003495","대한항공우","KOSPI","운수창고업","15000","-150","-0.99","16661910000"
"005880","대한해운","KOSPI","운수창고업","23500","-1400","-5.62","573778538000"
