,총자산규모(Size),부채비율(DEB),자기자본비율(DEB),매출액증가율,배당률,ESG,E,S,G,평가연도,업종명,현금흐름(CF),PBR
현대글로비스,8185663712000.0,105.18,48.74,6.63,600.0,B+,B+,B+,B+,2017,운수창고업,0.037078047881629723,1.6749999999999998
현대로템,4083911875000.0,187.94,34.73,-8.68,0.0,B+,B+,B+,B+,2017,운수장비,0.08043049357123513,1.43
현대리바트,682759227000.0,65.06,60.58,20.77,9.79,B+,B+,B+,B이하,2017,기타제조업,0.023671963488306167,1.18
현대모비스,41736819000000.0,42.16,70.34,-8.15,67.5,B이하,C,A,A,2017,운수장비,0.05544928976246124,1.1800000000000002
현대미포조선,8319438717000.0,255.66,28.12,-41.86,0.0,B+,B+,B이하,A,2017,운수장비,-0.27688925623702054,0.805
현대백화점,6777281518000.0,46.77,68.14,0.89,15.42,B+,B+,B+,B이하,2017,유통업,0.23658072832171256,0.72
현대비앤지스틸,584566534000.0,60.14,62.45,9.84,0.0,B이하,C,B+,B+,2017,철강금속,0.07095044783862749,0.55
현대위아,7193681978000.0,129.09,43.65,-1.34,11.72,B이하,B,B이하,B+,2017,운수장비,0.009711180135476888,0.6699999999999999
현대제철,33373824864000.0,95.91,51.04,14.82,14.76,B이하,B,B이하,B+,2017,철강금속,0.0897303685136326,0.48
현대코퍼레이션홀딩스,198540566000.0,11.31,89.84,-5.45,9.67,B이하,B,B이하,B이하,2017,유통업,0.06394813379133919,0.9
현대홈쇼핑,1875426918000.0,21.43,82.35,7.6,33.12,B+,A,B이하,B이하,2017,유통업,0.026758000607408388,1.13
혜인,227953372000.0,146.96,40.49,12.58,5.31,B이하,B,B이하,B이하,2017,유통업,-0.08848275749415252,0.65
호텔신라,2249913439000.0,236.74,29.7,7.97,6.64,B+,B+,B+,B이하,2017,유통업,0.05164138727449617,3.62
화성산업,575923237000.0,65.18,60.54,14.9,17.31,B이하,B+,B이하,B이하,2017,건설업,-0.11887431644220421,0.5449999999999999
화승엔터프라이즈,626784093000.0,139.71,41.72,19.99,7.0,B이하,B,B이하,B이하,2017,기타금융,0.04193574404367558,2.19
화신,846408269000.0,139.95,41.68,-14.63,9.43,B이하,D,B이하,B이하,2017,운수장비,-0.01888043130602738,0.5249999999999999
화인베스틸,215737385000.0,116.53,46.18,-21.88,0.0,B이하,B,B이하,B+,2017,철강금속,0.11480024291942136,0.9650000000000001
화천기계,156771477000.0,27.31,78.55,6.62,1.8,B이하,B,B이하,B이하,2017,기계,-0.029523124226573425,0.46
화천기공,360582908000.0,30.01,76.92,19.26,25.0,B이하,B,B이하,B이하,2017,기계,0.02909773473701017,0.475
환인제약,274838060000.0,13.06,88.45,4.65,47.22,B이하,B+,B이하,B이하,2017,의약품,0.1586974979809356,1.525
황금에스티,363642735000.0,47.01,68.02,-0.26,20.0,B이하,B,B이하,B이하,2017,철강금속,0.13773243163512638,0.78
효성,14534978561000.0,276.23,26.58,5.17,94.74,B이하,D,A,B+,2017,화학,0.05456716583777716,1.585
후성,316114969000.0,51.32,66.09,29.55,0.0,B이하,C,B이하,B+,2017,화학,0.20857593166838848,4.885
휴비스,900280058000.0,121.02,45.24,12.02,5.72,B+,B,A,B+,2017,화학,0.05823015532317367,0.875
휴스틸,659077191000.0,74.86,57.19,89.71,10.0,B이하,B,B이하,B이하,2017,철강금속,-0.13407647032572312,0.28500000000000003
흥아해운,848958520000.0,626.32,13.77,0.56,0.0,B이하,B,B이하,B이하,2017,운수창고업,-0.008239927588415864,1.825
