종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"003920","남양유업","KOSPI","음식료품","255500","-2500","-0.97","183960000000"
"003925","남양유업우","KOSPI","음식료품","134500","-3000","-2.18","22416039000"
"025860","남해화학","KOSPI","화학","7900","-110","-1.37","392462859700"
"005720","넥센","KOSPI","화학","4015","-5","-0.12","214979067655"
"005725","넥센우","KOSPI","화학","2990","-10","-0.33","10765794000"
"002350","넥센타이어","KOSPI","화학","5230","-40","-0.76","510802996710"
"002355","넥센타이어1우B","KOSPI","화학","2345","5","0.21","15242500000"
"003580","넥스트사이언스","KOSPI","광업","5600","-80","-1.41","180356064000"
"251270","넷마블","KOSPI","서비스업","117000","-6500","-5.26","10043612046000"
"090350","노루페인트","KOSPI","화학","6990","-90","-1.27","139800000000"
"090355","노루페인트우","KOSPI","화학","13100","-450","-3.32","6066950600"
"000320","노루홀딩스","KOSPI","기타금융","9150","-30","-0.33","121614031650"
"000325","노루홀딩스우","KOSPI","기타금융","17900","100","0.56","3315975000"
"006280","녹십자","KOSPI","의약품","300000","8500","2.92","3505961400000"
"005250","녹십자홀딩스","KOSPI","서비스업","22500","50","0.22","1058134725000"
"005257","녹십자홀딩스2우","KOSPI","서비스업","165000","-6000","-3.51","139588350000"
"004370","농심","KOSPI","음식료품","288000","500","0.17","1751800896000"
"072710","농심홀딩스","KOSPI","기타금융","72400","-900","-1.23","335775996000"
"058730","다스코","KOSPI","기계","5080","-120","-2.31","78232000000"
"023590","다우기술","KOSPI","서비스업","18700","-550","-2.86","839005737900"
"019680","대교","KOSPI","서비스업","3790","-155","-3.93","321023801500"
"019685","대교우B","KOSPI","서비스업","2525","-45","-1.75","49053149750"
"006370","대구백화점","KOSPI","유통업","8900","0","0.00","96312337900"
"008060","대덕","KOSPI","전기전자","6130","-80","-1.29","207746619500"
"00806K","대덕1우","KOSPI","전기전자","12300","-1000","-7.52","14911991100"
"353200","대덕전자","KOSPI","전기전자","9910","-190","-1.88","489721726750"
"35320K","대덕전자1우","KOSPI","전기전자","7990","-450","-5.33","16743196810"
"000490","대동공업","KOSPI","기계","6600","-70","-1.05","156606186000"
"008110","대동전자","KOSPI","전기전자","4300","-105","-2.38","45108922100"
"005750","대림B&Co","KOSPI","비금속광물","5470","70","1.30","91197152800"
"001880","대림건설","KOSPI","건설업","23900","-500","-2.05","527073487600"
"000210","대림산업","KOSPI","건설업","78000","-5400","-6.47","2714400000000"
"000215","대림산업우","KOSPI","건설업","42550","-2100","-4.70","161690000000"
"006570","대림통상","KOSPI","기계","4195","105","2.57","63868875000"
"001680","대상","KOSPI","음식료품","24050","-750","-3.02","833285001250"
"001685","대상우","KOSPI","음식료품","16500","-300","-1.79","22608679500"
"084690","대상홀딩스","KOSPI","기타금융","9580","-330","-3.33","346916114040"
"084695","대상홀딩스우","KOSPI","기타금융","8510","-80","-0.93","7773731820"
"128820","대성산업","KOSPI","유통업","2980","-30","-1.00","134801724440"
"117580","대성에너지","KOSPI","전기가스업","5300","-50","-0.93","145750000000"
"016710","대성홀딩스","KOSPI","서비스업","22950","50","0.22","369253084050"
"003540","대신증권","KOSPI","증권","13400","-150","-1.11","680363560000"
"003547","대신증권2우B","KOSPI","증권","9550","-160","-1.65","95500000000"
"003545","대신증권우","KOSPI","증권","9940","-60","-0.60","258440000000"
"009190","대양금속","KOSPI","철강금속","3060","-130","-4.08","90471773340"
"014160","대영포장","KOSPI","종이목재","1070","-35","-3.17","115982167430"
"047040","대우건설","KOSPI","건설업","3000","10","0.33","1246867914000"
"009320","대우부품","KOSPI","운수장비","2675","-95","-3.43","127454053125"
"042660","대우조선해양","KOSPI","운수장비","21350","-400","-1.84","2288842805200"
"003090","대웅","KOSPI","기타금융","23500","-1200","-4.86","1366336530000"
"069620","대웅제약","KOSPI","의약품","91200","-2200","-2.36","1056695640000"
"000430","대원강업","KOSPI","운수장비","4030","35","0.88","249860000000"
"006340","대원전선","KOSPI","전기전자","944","-16","-1.67","67040016848"
"006345","대원전선우","KOSPI","전기전자","3850","80","2.12","10091620000"
"003220","대원제약","KOSPI","의약품","17800","-700","-3.78","360336133400"
"024890","대원화성","KOSPI","화학","1450","-20","-1.36","59811270400"
"002880","대유에이텍","KOSPI","운수장비","787","1","0.13","84142881769"
"000300","대유플러스","KOSPI","전기전자","771","-5","-0.64","88347682614"
"012800","대창","KOSPI","철강금속","1155","5","0.43","105267276345"
"015230","대창단조","KOSPI","운수장비","33150","500","1.53","94716942450"
"001070","대한방직","KOSPI","섬유의복","34000","250","0.74","180200000000"
"006650","대한유화","KOSPI","화학","194000","1000","0.52","1261000000000"
"001440","대한전선","KOSPI","전기전자","871","-2","-0.23","745987990839"
"084010","대한제강","KOSPI","철강금속","6580","-250","-3.66","162175509720"
"001790","대한제당","KOSPI","음식료품","18550","250","1.37","166387155900"
"001795","대한제당우","KOSPI","음식료품","13350","-100","-0.74","8654484600"
"001130","대한제분","KOSPI","음식료품","138500","-2500","-1.77","234065000000"
"003490","대한항공","KOSPI","운수창고업","19950","-350","-1.72","3475483774350"
"003495","대한항공우","KOSPI","운수창고업","22900","-600","-2.55","25437182600"
"005880","대한해운","KOSPI","운수창고업","1590","-20","-1.24","388391033100"
"003830","대한화섬","KOSPI","화학","82400","-900","-1.08","109427200000"
"016090","대현","KOSPI","섬유의복","1800","-25","-1.37","79708158000"
"069460","대호에이엘","KOSPI","철강금속","1915","-10","-0.52","51963216685"
"192080","더블유게임즈","KOSPI","서비스업","61500","-2300","-3.61","1130031873000"
"012510","더존비즈온","KOSPI","서비스업","99700","-2300","-2.25","2984916405700"
"004830","덕성","KOSPI","화학","4600","-110","-2.34","72128000000"
"004835","덕성우","KOSPI","화학","9210","-80","-0.86","12820320000"
"024900","덕양산업","KOSPI","운수장비","1800","-30","-1.64","58616964000"
"145720","덴티움","KOSPI","의료정밀","37250","-1500","-3.87","412313917500"
"002150","도화엔지니어링","KOSPI","서비스업","7300","-100","-1.35","246156000000"
"001230","동국제강","KOSPI","철강금속","6060","-180","-2.88","578322386220"
"023450","동남합성","KOSPI","화학","38500","-300","-0.77","138985000000"
