종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"053050","지에스이","KOSDAQ","전기·가스·수도","2160","5","0.23","60240129840"
"119850","지엔씨에너지","KOSDAQ","일반전기전자","7860","410","5.50","67286929080"
"065060","지엔코","KOSDAQ","섬유·의류","6480","-300","-4.42","480103122240"
"018290","지엠피","KOSDAQ","일반전기전자","4700","125","2.73","81929088700"
"115450","지트리비앤티","KOSDAQ","소프트웨어","17950","250","1.41","396950500300"
"018120","진로발효","KOSDAQ","음식료·담배","32900","400","1.23","247539600000"
"109820","진매트릭스","KOSDAQ","기타서비스","6520","-130","-1.95","62227805840"
"086060","진바이오텍","KOSDAQ","음식료·담배","7490","-210","-2.73","64493296630"
"036890","진성티이씨","KOSDAQ","기계·장비","6880","40","0.58","146139001920"
"007370","진양제약","KOSDAQ","제약","5370","0","0.00","64440000000"
"085660","차바이오텍","KOSDAQ","제약","15500","-200","-1.27","783497100000"
"900040","차이나그레이트","KOSDAQ","기타서비스","1860","50","2.76","212832081000"
"900090","차이나하오란","KOSDAQ","기타서비스","1630","30","1.88","88020000000"
"094850","참좋은레져","KOSDAQ","기타서비스","8670","60","0.70","121380000000"
"004650","창해에탄올","KOSDAQ","음식료·담배","21850","-300","-1.35","184504043850"
"111820","처음앤씨","KOSDAQ","인터넷","10250","150","1.49","132747309250"
"096240","청담러닝","KOSDAQ","기타서비스","25650","-500","-1.91","176897225700"
"013720","청보산업","KOSDAQ","운송장비·부품","4150","200","5.06","31725044350"
"047820","초록뱀","KOSDAQ","오락·문화","2815","-40","-1.40","138731988430"
"094360","칩스앤미디어","KOSDAQ","소프트웨어","15350","800","5.50","110313435050"
"016920","카스","KOSDAQ","유통","2150","-115","-5.08","34774340800"
"035720","카카오","KOSDAQ","인터넷","81200","-600","-0.73","5483039094400"
"071850","캐스텍코리아","KOSDAQ","운송장비·부품","7240","60","0.84","89581164360"
"066410","캔들미디어","KOSDAQ","디지털컨텐츠","2120","240","12.77","130742377960"
"050110","캠시스","KOSDAQ","IT부품","2785","75","2.77","146033950865"
"078340","컴투스","KOSDAQ","디지털컨텐츠","99500","-500","-0.50","1280208790000"
"214370","케어젠","KOSDAQ","제약","103900","1600","1.56","1112769000000"
"221980","케이디켐","KOSDAQ","화학","18500","0","0.00","74643800000"
"043290","케이맥","KOSDAQ","의료·정밀기기","20450","-450","-2.15","139837406750"
"250930","케이비제10호스팩","KOSDAQ","금융","2000","-5","-0.25","10420000000"
"214270","케이비제7호스팩","KOSDAQ","금융","2690","195","7.82","14391500000"
"222390","케이비제8호스팩","KOSDAQ","금융","2055","5","0.24","21187050000"
"232270","케이비제9호스팩","KOSDAQ","금융","2000","5","0.25","27631400000"
"192250","케이사인","KOSDAQ","소프트웨어","2490","10","0.40","153076168770"
"115500","케이씨에스","KOSDAQ","컴퓨터서비스","5330","150","2.90","63960000000"
"089150","케이씨티","KOSDAQ","컴퓨터서비스","3305","105","3.28","56680750000"
"025880","케이씨피드","KOSDAQ","음식료·담배","5670","250","4.61","91574446320"
"093320","케이아이엔엑스","KOSDAQ","인터넷","16000","50","0.31","78080000000"
"065940","케이에스씨비","KOSDAQ","화학","5400","120","2.27","112010585400"
"073010","케이에스피","KOSDAQ","기계·장비","3785","435","12.99","35745680045"
"105330","케이엔더블유","KOSDAQ","IT부품","8690","-60","-0.69","49197105430"
"068150","케이엔씨글로벌","KOSDAQ","건설","1170","0","0.00","85164138540"
"039420","케이엘넷","KOSDAQ","통신서비스","2910","80","2.83","70290264300"
"083550","케이엠","KOSDAQ","유통","6170","190","3.18","60335924060"
"032500","케이엠더블유","KOSDAQ","통신장비","7500","270","3.73","120750000000"
"204650","케이티비스팩1호","KOSDAQ","금융","2025","-5","-0.25","11137500000"
"214150","케이티비스팩2호","KOSDAQ","금융","1990","-10","-0.50","10945000000"
"220630","케이티비스팩3호","KOSDAQ","금융","2855","0","0.00","19271250000"
"064820","케이프","KOSDAQ","운송장비·부품","3010","15","0.50","55742948520"
"024880","케이피에프","KOSDAQ","금속","5250","120","2.34","78154870500"
"042040","케이피엠테크","KOSDAQ","화학","21600","0","0.00","205018128000"
"054410","케이피티","KOSDAQ","금속","9370","40","0.43","47412200000"
"089010","켐트로닉스","KOSDAQ","IT부품","7150","90","1.27","72894042650"
"052400","코나아이","KOSDAQ","소프트웨어","16300","1050","6.89","253613623400"
"094860","코닉글로리","KOSDAQ","소프트웨어","733","-8","-1.08","32687068485"
"046070","코다코","KOSDAQ","운송장비·부품","3725","35","0.95","135378300800"
"047770","코데즈컴바인","KOSDAQ","섬유·의류","3805","110","2.98","143991100610"
"080530","코디에스","KOSDAQ","기계·장비","5700","-60","-1.04","83057344800"
"224060","코디엠","KOSDAQ","반도체","34750","-450","-1.28","131828642500"
