,업종명,평가연도,총자산규모,부채비율,자기자본비율,매출액증가율,현금흐름,PBR,ESG_A,ESG_A+,ESG_B,ESG_B+,ESG_C,ESG_D,E_A,E_A+,E_B,E_B+,E_C,E_D,S_A,S_A+,S_B,S_B+,S_C,S_D,G_A,G_A+,G_B,G_B+,G_C,G_D,배당기업구분
샘표식품,음식료품,2022,26.58201724799521,-0.48236463905534893,0.5486016890297442,-0.07319674046840016,-0.1095710566465711,-0.3570244171167938,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,일반배당기업
미래산업,의료정밀,2021,25.491590721788103,-0.5622142138208728,0.8777760194981798,0.3595815396915778,0.5863237816223609,-0.5097746763751485,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,무배당기업
부국철강,철강금속,2015,25.512607783711626,-0.706465480308557,1.6962380886743464,-0.7996146447937182,0.4154321260095093,-0.6489471348105385,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
녹십자,의약품,2015,27.978241417462293,-0.5475120906485681,0.8118469690467047,-0.030182266375420624,0.011725895889547483,0.7325940989261369,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
이마트,유통업,2017,30.407757947666322,-0.3273531229995287,0.06261040284458672,-0.02974334317039019,0.1309655496726256,-0.5199580269923723,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,일반배당기업
신원,섬유의복,2022,26.95792142288015,-0.09808523121112657,-0.4262064140742058,0.22263749972209187,0.09969580270350059,-0.3604188673225349,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,일반배당기업
강남제비스코,화학,2016,27.05286976058243,-0.659429339869626,1.3891970822860493,-0.40985083872671985,0.41226780594463647,-0.5301413776095958,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
콤텍시스템,서비스업,2011,25.483066359136817,-0.06793522499545838,-0.4770659672796292,0.23536627266797364,-0.14046906579267376,-0.6217915331646087,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,무배당기업
대호에이엘,철강금속,2013,25.564525887907614,0.7064831325370208,-1.259737980496424,-0.7039293860970902,0.2932285469078519,0.21663766765347206,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
신흥,유통업,2016,25.602473831831666,-0.47570606877803706,0.5236428342159715,-0.39229391052550366,0.21240892355900357,-0.23142975950436873,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
AJ네트웍스,서비스업,2021,27.934855374150203,0.6880522100094216,-1.2484358575618855,-0.3146045032351222,-0.4707792559096393,-0.5572969792555256,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
삼일제약,의약품,2016,25.338341689423896,-0.28553730165801017,-0.04287607787777319,0.07296468680672423,0.14571776458795582,-0.3332632656766052,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
한솔케미칼,화학,2021,27.81098553769452,-0.4725632236071458,0.5123407112814331,0.7028194860253534,1.2858844036817911,2.735319720313455,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,일반배당기업
백광산업,화학,2011,26.76919664674968,-0.20323737303043551,-0.22747741914190295,-0.0038468740735964177,0.15773081437077255,-0.6183970829588674,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,일반배당기업
한화,화학,2015,32.612033383640465,4.381534508553203,-2.0668979267380525,0.10281146474879174,1.697183219085568,-0.22803530929862742,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,일반배당기업
삼성출판사,서비스업,2015,25.76750977338015,-0.48806437521272783,0.5697931695320041,-0.5924428920193677,0.41418606884420955,0.07067630880659967,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
주연테크,전기전자,2013,24.19598911483346,-0.6505334899791373,1.33598292013593,-1.2100078414971458,-0.6571560125767627,-0.01418494633693092,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
계양전기,기계,2017,26.260397276310197,-0.5493764903262154,0.820323561247609,-0.35586328450798016,0.14533128402256795,-0.3638133175282762,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
동양철관,철강금속,2021,25.949002446092837,-0.12562507787808838,-0.37770146981347774,-0.14913045493866,-1.9764995443258588,0.4644325326725808,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,무배당기업
화신,운수장비,2012,27.472723825114045,-0.062235488838079465,-0.48648440305841145,0.04355683206968718,-0.07236297925647854,-0.23821865991585114,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
대구백화점,유통업,2017,27.25132769214972,-0.3133434911360645,0.026349425096275383,-0.9387533007883563,-1.8214355178739792,-0.7779362426287046,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
대양금속,철강금속,2011,26.087053295272817,2.4307864915497017,-1.83614625015789,-1.7665624654756975,0.12204995529209002,0.22342656806495434,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,무배당기업
효성,화학,2014,30.24564477216507,1.2105635368106382,-1.5102683722120283,-0.49675763332273976,0.2902458779244754,-0.39436336937994715,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
롯데관광개발,서비스업,2012,25.684886018574264,4.925353260241819,-2.2241858042437137,-0.40282806744623334,-0.9392610265042846,4.059155300552529,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
CS홀딩스,서비스업,2014,26.285315109237192,-0.6849982497345035,1.5507232558921624,-0.4932462476824965,0.5497156011934696,-0.7405972903655513,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
선도전기,전기전자,2011,25.33891467954557,-0.5685531727248736,0.906973170412404,-0.3563022077130105,-0.06999136093992334,-0.6285804335760911,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
JB금융지주,기타금융,2021,28.660834085805746,-0.5871971695013469,0.9959773885218951,-0.600343509709915,0.6053210731868875,-0.5606914294612667,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,일반배당기업
삼성물산,유통업,2018,31.378326346946814,-0.30130479607468463,-0.004260491184766461,-0.07495243328852177,0.10690009721060957,-0.18730190682973294,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,고배당기업
한샘,유통업,2013,26.950201778292836,-0.2827673364226484,-0.04946898292292071,0.8972624658538222,0.3759863013199492,1.2078171277299075,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
대웅,서비스업,2011,26.890686279197073,-0.5471392107130387,0.8104342036798874,-0.3563022077130105,-0.05789050900193383,-0.5946359315186789,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,일반배당기업
에스원,서비스업,2016,28.009715495775605,-0.595826676580743,1.0388312713153536,-0.2816852628578419,0.9560881146280841,1.8527626668207389,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,고배당기업
동양,비금속광물,2013,27.748453602149656,-0.7230320031585088,-2.239726223278704,-2.37842141328808,2.6935300254483616,-0.8797697488009413,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
남광토건,건설업,2011,27.50739505625654,-0.7230320031585088,-2.239726223278704,-0.46647193217564187,0.2754449714907729,-0.8797697488009413,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
경동나비엔,전기전자,2022,27.648880118354143,-0.255600369691216,-0.11351434621863914,-0.12586752507204862,-0.15412645963465593,0.20984876724198961,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,고배당기업
아모레퍼시픽,화학,2015,29.122373769016285,-0.6012600699270295,1.0661447350738225,0.6549768566770395,0.7992407011774632,2.266885591921167,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,고배당기업
MH에탄올,음식료품,2014,25.17218960357848,-0.43996286352942693,0.3983776383581693,-1.2890140184026182,0.5649422441624935,-0.3604188673225349,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
국제약품,의약품,2012,25.467540357828902,-0.19711148837530856,-0.24019230744325898,-0.3563022077130105,-0.23709390110673692,-0.469041273906254,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
