기업명,업종명,평가연도,총자산규모,부채비율,자기자본비율,매출액증가율,현금흐름,PBR,ESG_-,ESG_A,ESG_A+,ESG_B,ESG_B+,ESG_B이하,ESG_C,ESG_D,E_-,E_A,E_A+,E_B,E_B+,E_B+이하,E_C,E_D,S_-,S_A,S_A+,S_B,S_B+,S_B이하,S_C,S_D,G_-,G_A,G_A+,G_B,G_B+,G_B이하,G_C,G_D,배당기업구분
동아쏘시오홀딩스,의약품,2013,27.619231615068593,-0.29168968099406134,-0.04669436170586402,-2.639330010337565,0.1809737236203944,0.6238804477835195,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
한일현대시멘트,비금속광물,2021,27.11483733785808,-0.33699423546155505,0.05890766159837137,0.5668243758814928,0.36013910274028893,0.3833078273989515,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,일반배당기업
코아스,기타제조업,2012,25.362092602273577,0.008786950016192141,-0.5742351359012444,-0.37342036830280506,-0.35253195951357125,-0.5097768318369109,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
신세계,유통업,2011,29.0528528542234,-0.30249001392859554,-0.022288560764440583,0.47811258498563947,-0.6534387930192183,0.45910468039682895,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
종근당바이오,의약품,2021,26.422170795838518,-0.332560414572641,0.04811278810504968,0.336273958864021,-0.7830935529854317,0.44262710365816,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,일반배당기업
삼성전자,전기전자,2014,33.070937683883365,-0.6041603659474029,0.9332924145574405,-0.8660965855379675,1.261760111887252,0.11307556888477904,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,고배당기업
KISCO홀딩스,기타금융,2017,28.028991730345364,-0.7110836619992922,1.4777295124814982,0.3994247252644589,0.7430835857795876,-0.7108032680486733,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
서흥,화학,2017,27.1123126826301,-0.25854971204230615,-0.11850373755274414,-0.23158174218118657,0.8097689385126446,0.2185320600122609,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,고배당기업
디아이씨,운수장비,2011,26.99312374342319,0.4287493695969247,-1.0182329761048297,0.7036510364157749,-0.3090391534986969,-0.15386117428165955,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
동아쏘시오홀딩스,기타금융,2021,28.156570808208322,-0.4073100872511282,0.24288985331063934,0.2575860991428404,0.9774723606182362,-0.2164759658886019,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,일반배당기업
송원산업,화학,2014,27.475369143057968,0.30221494269022325,-0.9079375295426283,-0.5663810434152543,0.27288342764162854,-0.5559140467051843,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,일반배당기업
대상,음식료품,2013,28.18426235237058,0.0029888765460736842,-0.5662563163627021,-0.2466176389431956,0.2563987424694366,0.25807824418506664,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,일반배당기업
SH에너지화학,화학,2012,25.364672190605578,-0.4748974338782927,0.4461150803805678,0.22651191250135513,-0.44076111105482535,0.05375629262557042,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
삼익악기,기타제조업,2018,27.11074775921923,0.2142206512025441,-0.8206398569444604,-0.8004398363438614,-0.9817112633653781,-0.27579524214781054,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
인스코비,통신업,2022,25.34020434380628,-0.4711457392799808,0.43391217990985625,-0.02308397374799474,-1.0114614525265146,2.0607251393954606,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,무배당기업
빙그레,음식료품,2018,27.206264762036387,-0.7014202062157615,1.4214084333859058,-0.3869526753886132,0.38666466390461735,-0.15715668962939328,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,일반배당기업
인천도시가스,전기가스업,2015,26.534920584156346,-0.1926676811416471,-0.24991958877579248,-1.5482251019744437,-0.09517833737691594,-0.2889773035387456,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
비상교육,서비스업,2018,26.261690906461325,-0.6846512682384582,1.3275399682265856,0.186917384361398,0.6009245140209563,-0.49989028579370953,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
대창단조,운수장비,2021,26.421963469007977,-0.6365045208934554,1.0816045895091666,1.3316503245090188,-0.7515112257904267,-0.559209562052918,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
신원,섬유의복,2021,26.94508194712334,-0.02975318540283016,-0.5197914261088384,0.9627696572810638,-0.5264409969576315,-0.28568178819101187,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,일반배당기업
진도,유통업,2012,25.97697546876059,0.2203597878179635,-0.8272106495056128,0.25207293699677047,-0.724845144591907,-0.5097768318369109,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
오리온홀딩스,기타금융,2018,29.09938707774125,-0.6063772763918599,0.9431486033991688,3.544934327876747,1.2260650949779388,-0.5361409546187814,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,고배당기업
지엠비코리아,운수장비,2014,26.788950726144378,-0.20886818054344847,-0.21894299527321692,-0.4100077170903603,0.048519097452172796,-0.5295499239233138,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
한미사이언스,서비스업,2016,27.599787040269785,-0.5325371054341755,0.645116226518327,-1.0921362335268365,0.6660117474682926,4.087467078251753,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
한섬,섬유의복,2016,27.668340274194843,-0.7131300408710987,1.4899324129522102,0.40042711838192613,-0.16558896737130283,-0.28238627284327816,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,고배당기업
롯데케미칼,화학,2015,30.0705649999636,-0.5205998953486377,0.6019367325450395,-1.4344534831419087,1.6535828771574832,-0.3450010644502205,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,고배당기업
강남제비스코,화학,2022,27.587895757158766,-0.5813659790697805,0.8361385531175436,0.32374404489568015,-0.6220391414235007,-0.6481884764417309,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,고배당기업
동성케미컬,서비스업,2021,27.431100503861277,-0.3649045695186936,0.12883966814206513,-0.12382448205345521,-0.5631923979279472,-0.45704858627316997,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,일반배당기업
두산,서비스업,2015,31.082794699463864,0.7537257032113058,-1.2421092655098085,-0.7428022320894935,-0.40856043632160705,0.02409665449596618,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,고배당기업
대웅제약,의약품,2022,28.07784606685064,-0.18448216565442113,-0.2654078855270806,0.17939943598039346,0.269693755290275,1.5598068065399213,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,일반배당기업
휴스틸,철강금속,2011,27.009104306052876,-0.5846060789501407,0.8492801382398485,0.1959389224186034,0.4664134871891426,-0.7734180596556156,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
더존비즈온,서비스업,2016,26.18918966825994,-0.5063889309610926,0.5517171036848029,0.23152387808869146,2.2011640242654718,2.2716381216504242,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,고배당기업
제일기획,서비스업,2022,28.643147390670592,-0.10291123006991225,-0.40714926791765416,1.0244168340053008,-0.15807039617645696,2.1398175077410717,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,고배당기업
한국카본,기계,2012,26.3949670745623,-0.6466227275373876,1.1308855337178096,0.8520052178009306,-1.0703917705551578,-0.24613560401820614,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,일반배당기업
진도,유통업,2016,25.72948913247501,-0.49513384716615694,0.5132310329694818,-0.32279951587070804,0.42320393915621624,-0.4998902857937095,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
세아특수강,철강금속,2016,26.97096623502151,-0.4228284603623274,0.28700803193551977,-0.4651393385510602,0.472481790995683,-0.6185288383121266,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,일반배당기업
무학,음식료품,2018,27.151321468657397,-0.6886303382669708,1.3495990575390258,-1.509632966951954,-1.2455547630044537,-0.420797917448098,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,고배당기업
국보,운수창고업,2015,25.14313528879539,1.1821010137094652,-1.4504972581634998,-0.6766442863366537,-0.4845355988073092,0.04386974658236905,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
포스코인터내셔널,유통업,2021,30.007853770697515,0.3598546142461061,-0.960034527706051,2.53853163793961,-0.5390001541034045,-0.12090602080432142,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,일반배당기업
효성,화학,2015,30.271019278821345,0.9107852816224542,-1.3275295688047901,-0.25764396323533556,0.5924032558909107,-0.11761050545658767,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,고배당기업
조광페인트,화학,2018,26.439067616164373,-0.3916211825672784,0.1997103593373519,-0.16843097578074867,-0.6204953203137147,-0.5987557462257237,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
한국콜마,화학,2018,28.41328574174195,0.1513513447520446,-0.7521158773781564,2.897889570551625,0.028424242976091814,1.4246906772828352,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,고배당기업
한농화성,화학,2021,26.103023507920657,-0.5483965416906759,0.7047227018944953,1.0835580279358696,-0.43234537056055744,0.22841860605546238,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,일반배당기업
서원,철강금속,2021,26.404686738194798,-0.18254947449771497,-0.2686932818076565,-0.37342036830280506,-0.9207996749128189,-0.012154014329105681,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
한국콜마홀딩스,기타금융,2022,27.869330721443042,-0.5349813913088333,0.6540337307084624,-0.5528487363294462,-0.12433172827924142,-0.32193245701608386,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,고배당기업
빙그레,음식료품,2012,27.02521144133906,-0.676067845748381,1.2815444202985191,-0.37342036830280506,0.38205238903100974,0.43274055761495844,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,일반배당기업
호텔신라,유통업,2013,28.168724652726837,0.05085140460332565,-0.6305562149968365,-0.1985027693047667,0.21545720275701127,1.2928700633734829,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
한성기업,음식료품,2014,26.08739222657751,0.8411515561234832,-1.2913902097184518,-0.31277558469603534,-0.40446187471334194,-0.4998902857937095,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
미래산업,의료정밀,2015,24.973356833673186,-0.5574347150411546,0.7394540340034436,-0.07320362962135817,-3.463266781991797,3.046084228367869,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
미래산업,의료정밀,2016,25.16005671964781,-0.7262041281076401,1.5692512660118356,-0.8124685537534687,-3.8113642823472533,1.0555929583366486,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
대유플러스,전기전자,2021,27.110807711181867,1.0490295431844932,-1.393706836742111,0.2801399442858539,-0.6486230623251291,-0.07476880593604804,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,무배당기업
평화홀딩스,기타금융,2017,26.955738460266875,0.1661875915726416,-0.7690122011068341,-0.7197471903877463,-0.12199315835050475,-0.7404629061782775,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
동부건설,건설업,2012,28.702127131531853,1.8725833513715062,-1.6710881512879026,-0.08422995391349815,-0.23308423300177333,-0.8228507898716227,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
대교,서비스업,2013,27.459391734357133,-0.6428141890815254,1.1121118406859458,-0.5458319845071753,0.8232092495142596,-0.20988493519313428,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
극동유화,화학,2016,25.979295953720165,-0.6042740536625032,0.9337617568832367,-0.7989362466676606,0.743951054101834,-0.6448929610939971,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
한국화장품,유통업,2014,25.236652729348748,-0.35529795759271315,0.10443386720064168,0.18591499124393074,-1.3022626758253053,-0.02533607572004093,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
휴스틸,철강금속,2014,27.08404566846461,-0.5556157115995488,0.7324138991164949,-0.31778755028337163,-0.22298316704081053,-0.8129642438284214,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,일반배당기업
대성홀딩스,서비스업,2021,27.84936345022423,-0.19869313004196623,-0.2386553729566743,-0.08623474014843265,0.27171833139779994,0.5546746254811095,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,일반배당기업
제주은행,은행,2021,29.56737618886439,4.357967335038043,-2.1413691617360975,-0.6109875371425477,3.031723520954467,-0.7108032680486733,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,일반배당기업
성안,섬유의복,2012,26.4211390831186,0.2350255030659101,-0.8422296039311041,-0.6039707853202768,0.04125376312300576,-0.34829657979795425,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
진양홀딩스,화학,2021,27.06201762179452,-0.5583442167619574,0.743208772609817,-0.37342036830280506,0.16044881259649138,-0.4438665248822347,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,일반배당기업
광명전기,전기전자,2018,25.745981989389346,-0.5094016554112522,0.5620426348523287,0.2460585782919668,-0.7097562552395951,0.25807824418506664,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
휠라홀딩스,유통업,2021,29.087041336667276,-0.3263644340996713,0.03356317600535492,0.6921235155649014,0.8813484251148899,3.329498548272977,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,고배당기업
녹십자홀딩스,서비스업,2012,28.000055419945365,-0.5382783350467437,0.6662366311791742,-0.13685559258052973,-0.37725346698870904,-0.09124638267471717,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,고배당기업
키움증권,증권,2013,28.93293420040156,1.0881381171790172,-1.4110725027965854,-0.8630894061855656,3.031723520954467,0.11966659958024652,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
삼양사,음식료품,2014,27.709275460202335,-0.3151093503047356,0.006810663434948606,-0.3368330195152498,0.01305701354045837,-0.6218243536598604,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,일반배당기업
서연이화,운수장비,2022,28.288713267757437,0.06636977771452483,-0.6502685926802938,1.155730332393513,-0.10047402805186309,-0.8228507898716227,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,일반배당기업
대한제강,철강금속,2012,27.381068373275678,-0.1677700715346681,-0.29591513670385966,0.4229809635249398,-0.36775928589525253,-0.4932992550982419,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,일반배당기업
경동나비엔,전기전자,2022,27.648880118354143,-0.2655983503785285,-0.10395412545304937,-0.11029217496764711,-0.17239561699885833,0.19875896792585815,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,고배당기업
성보화학,화학,2017,25.946984574065052,-0.7296716034182011,1.5908410129984791,-0.34234618166131975,0.33818798044552284,-0.47352616301183903,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,고배당기업
현대제철,철강금속,2014,30.99603155716106,-0.19283821271429766,-0.24945024644999597,0.8229358173943799,0.6707064248172363,-0.5855736848347884,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,일반배당기업
대구백화점,유통업,2022,26.876737116276537,-0.2280814043954095,-0.1813956092094886,-0.7347830871497554,-2.1337336488159924,-0.7272808447873422,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
동원수산,"농업, 임업 및 어업",2011,25.39708038169795,-0.018213882320143537,-0.5362184075117196,-0.37342036830280506,-0.13755202561516858,0.014210108452764816,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,일반배당기업
웅진,기타금융,2021,27.694929160232363,1.3645129525879942,-1.5194905800556004,0.23653584367602778,0.6360818998379986,-0.4867082244027742,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,무배당기업
SIMPAC,기계,2021,27.529242613859818,-0.44414490694364506,0.3498999035922646,3.012162385942894,0.563765799010013,-0.46693513231637135,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,일반배당기업
풀무원,서비스업,2015,27.60667819771297,0.29596211835970343,-0.9018360793072723,0.12927978010703003,0.13417288808280725,0.564561171524311,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,일반배당기업
한솔로지스틱스,운수창고업,2016,25.30704588641209,-0.11956648033211514,-0.3794580706956548,-0.24160567335585928,-0.3108140371252673,-0.15056565893392565,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
경농,화학,2018,26.601731159269313,-0.3753069954503766,0.15606152303826795,-0.22506618691764935,0.06234812014410194,-0.15386117428165955,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
MH에탄올,음식료품,2016,25.00463854313944,-0.7366633978968732,1.6344898492975635,-0.5217745496879608,1.9208840629541202,-0.4142068867526304,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
삼성SDI,전기전자,2013,29.987684356459493,-0.587846178830501,0.8628910656879503,-1.0289854671263987,0.16990932411461496,-0.3450010644502205,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,일반배당기업
동일산업,철강금속,2012,26.614571648979993,-0.7175070179024625,1.51621558319682,-1.0836158920283647,0.35278503072278444,-0.7305763601350762,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
남양유업,음식료품,2016,27.671684820161556,-0.7176207056175629,1.517154267848413,-0.27368225311481187,0.5048633447014257,-0.5328454392710475,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,일반배당기업
동일고무벨트,화학,2022,26.66666451277153,-0.3893474282652712,0.19313956677619945,1.6659484291843525,-0.8092175814408502,-0.6943256913100042,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,일반배당기업
효성,화학,2018,29.488553487257427,-0.03538072730029807,-0.5113432642444997,-2.639330010337565,0.4180809695571075,-0.22965802727953713,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,고배당기업
에이엔피,전기전자,2016,25.595341031831264,-0.3094249645497175,-0.006330921687356296,-2.639330010337565,-0.06832279528281558,0.20864551396905953,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
깨끗한나라,종이목재,2018,27.119211453154946,0.5673346943042644,-1.1228963147574718,-0.6285294166982248,-0.7321569600748854,-0.18022529706353002,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,무배당기업
한국내화,비금속광물,2011,25.969799036016834,0.09041472945825124,-0.6803065015312764,0.4901413023952468,1.316685274435251,-0.5526185313574504,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,일반배당기업
삼성출판사,서비스업,2018,25.974175623614727,-0.4480102892570573,0.36163346173717964,-0.10427781626284349,0.08646128749880057,0.3668302506602825,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
현대모비스,운수장비,2018,31.39387409744463,-0.5859703315313451,0.8553815884752048,-0.37291917174407146,0.024615898653770264,-0.37795621792755857,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,고배당기업
경방,섬유의복,2012,27.91998231744582,-0.1607782770559959,-0.3085873795003677,-0.5824193332947306,0.09423501693466209,-0.7997821824374861,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
한창,유통업,2017,25.36653041933884,0.058127418369748746,-0.6399430615127686,3.544934327876747,0.4078067036592233,1.4807144381943098,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
대상홀딩스,기타금융,2018,28.597848586774365,-0.01804335074749299,-0.5366877498375161,-0.35237011283599246,-0.010783260511420797,-0.473526163011839,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
이노션,서비스업,2017,28.11744799724011,-0.03481228872479614,-0.512281948896093,0.042071578887377656,0.5401706615163001,0.5217194720037714,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,고배당기업
한양증권,증권,2018,28.24332595978019,2.502413293027505,-1.8039120294883408,0.638996680339136,-2.0030259070159775,-0.7833046056988172,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,일반배당기업
대양금속,철강금속,2014,25.37635851554772,4.357967335038043,-2.2075464296734184,0.00949380256969146,-1.0578013025697344,4.087467078251753,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
부국증권,증권,2015,27.81417802954815,0.24559846057024357,-0.8525551350986292,-0.37342036830280506,-1.2046448043522269,-0.6218243536598604,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
MH에탄올,음식료품,2013,25.588474014495308,0.22337251226812305,-0.8300267034603922,-0.16943336889821592,0.4374596891560848,-0.6877346606145367,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
성신양회,비금속광물,2021,27.74577294255367,0.15658097964666112,-0.7582173276135125,0.39842233214699163,-0.10132827439999449,-0.45045755557770234,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,일반배당기업
