,업종명,평가연도,총자산규모(Size),부채비율(DEB),자기자본비율(DEB),매출액증가율,현금흐름(CF),PBR,ESG_A,ESG_A+,ESG_B,ESG_B+,ESG_C,ESG_D,E_A,E_A+,E_B,E_B+,E_C,E_D,S_A,S_A+,S_B,S_B+,S_C,S_D,G_A,G_A+,G_B,G_B+,G_C,G_D,배당기업구분
이구산업,철강금속,2014,26.339874488692086,0.011902233659804118,0.6058394160583942,0.002281527108028323,0.6891583337537635,0.06905662332279956,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
고려아연,철강금속,2016,29.500148625556058,0.0011305716570057965,0.9409039865244246,0.0028888065671499813,0.7205157159055106,0.08345852976221313,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
디와이,기타금융,2017,27.329814734231295,0.005549014341395163,0.738138686131387,0.002671343151630841,0.6982383536057299,0.07392633269439983,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
KISCO홀딩스,서비스업,2015,27.97255448410352,0.001332013292024785,0.9274284110050535,0.0021837053461431625,0.7383765988078475,0.06962648293011449,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
한솔테크닉스,전기전자,2017,26.944876001585346,0.010618628822706377,0.6252105558674903,0.0027233186241111765,0.701896203655096,0.08724032533803036,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,무배당기업
코스모신소재,화학,2012,26.17800545848302,0.012930522936238259,0.5920830993823696,0.001892936901040907,0.6715723801110594,0.07542868984095737,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
이마트,유통업,2021,31.07278709684109,0.01186397536478113,0.6064008983717013,0.002335954253738863,0.7006167643891374,0.07024814795627622,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,일반배당기업
유니온,비금속광물,2014,25.898214826317698,0.0027694320907455526,0.845943290286356,0.0024119561238752033,0.7147744587276841,0.07086981298243795,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
아세아시멘트,비금속광물,2017,27.532725315190337,0.0023407830301818908,0.8677709152161708,0.002365129165178297,0.7222723874952318,0.07107703465782521,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
대원전선,전기전자,2011,26.10059483979654,0.017065541924845093,0.5481471083660865,0.002335954253738863,0.7067176047496752,0.07299383515515723,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,무배당기업
빙그레,음식료품,2015,27.14811625776142,0.0015069083549870078,0.9161285794497473,0.002271965582430525,0.7113279368641822,0.08143811842718748,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
금호타이어,화학,2016,29.26449998574505,0.02512945357785329,0.49417462099943854,0.002260933052894605,0.7085911838574872,0.07553230067865098,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
평화산업,운수장비,2013,24.945124453035277,0.02115527558464921,0.5170550252667041,0.002454124903434721,0.7031907174243642,0.08449463813914936,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
한국주강,기계,2014,25.05044801087766,0.0010868478912652408,0.9439219539584505,0.0025232620885264883,0.7104855326586386,0.07050717505051028,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
조광페인트,화학,2011,26.030303302675332,0.005759044573256046,0.7317518248175183,0.002528655769632938,0.6852696095517394,0.06998912086204216,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
한세실업,섬유의복,2012,27.09609409447854,0.011705476713971616,0.6086468276249299,0.0026669301398164727,0.6997128399697318,0.08729213075687717,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
메리츠금융지주,기타금융,2016,27.89268809735071,0.003355799020587647,0.8187113980909602,0.004188438546481396,0.6840154261485152,0.08511630316531109,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
미래에셋증권,증권,2011,30.58627295120864,0.04688671172296622,0.42806007860752393,0.0017534366942422702,0.7541511740841286,0.08465005439568979,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,일반배당기업
일진전기,전기전자,2018,27.380803858250076,0.012434726664001599,0.5985401459854016,0.002237642157207662,0.6839902066545073,0.07159508884629331,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
코오롱,서비스업,2014,28.905946706533065,0.02253569733160104,0.508422234699607,0.002176350326452549,0.6887514601883894,0.07185411594052737,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
모토닉,운수장비,2013,26.845958119985685,0.001324986258245053,0.9279197080291972,0.0021094196472679658,0.7220697553272138,0.07667201989328083,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
모나리자,종이목재,2015,25.088922473854495,0.0016435451229262442,0.907636159460977,0.002339141428938129,0.7033409380133596,0.09677252240584365,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
일신석재,비금속광물,2012,25.060320942175874,0.0029068496402158703,0.8392756878158338,0.0015548511625957042,0.7063614786177584,0.0838211676941408,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
화천기계,기계,2015,25.797087613587845,0.0020737557465520685,0.8823694553621562,0.0019495705526586314,0.7100164599419316,0.07061078588820391,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
사조대림,음식료품,2011,26.60506662549149,0.010778689036578054,0.6226838854576082,0.0032126726008599982,0.6677212966726516,0.07491063565248925,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,일반배당기업
롯데케미칼,화학,2021,30.760845550197242,0.003748532130721567,0.8020072992700731,0.003518886587312542,0.7116070951569083,0.07346008392477853,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,고배당기업
카카오,서비스업,2018,29.705392589632755,0.0032363394463322008,0.824045480067378,0.0028888065671499813,0.7430344820592748,0.08920893125420919,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
국제약품,의약품,2021,25.663357393298373,0.008104512292624426,0.6722346996069625,0.002335954253738863,0.7111218188614593,0.08869087706574108,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,무배당기업
남선알미늄,철강금속,2022,26.717713789272008,0.002407930241854887,0.8642616507580012,0.002606373811030421,0.6836689698496069,0.08340672434336631,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,무배당기업
송원산업,화학,2022,27.827665443713148,0.006115861732960224,0.7214345873104998,0.003149664598843742,0.7059183799444204,0.07382272185670621,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,무배당기업
인디에프,섬유의복,2022,25.508631713341565,0.01683208824705177,0.5502526670409883,0.0021155488303434772,0.697113829714476,0.08998601253691135,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,무배당기업
삼화전기,전기전자,2013,25.617759350290306,0.020600139916050367,0.5207046603032005,0.0024009235943392828,0.7059811201539232,0.083769362275294,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
고려산업,음식료품,2018,26.087477525431105,0.01024541525084949,0.6313868613138687,0.002109909981914007,0.6810070378632138,0.07444438688286795,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
퍼스텍,기계,2016,26.03321863851423,0.013344337147711372,0.5868893879842785,0.0025578306810723718,0.6996791156381665,0.11164067761487852,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
카프로,화학,2018,26.794233016682885,0.004730755296821907,0.764879281302639,0.0025078165471761997,0.6943000514507303,0.07687924156866809,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
에스엘,운수장비,2022,28.706582065546364,0.005609134519288427,0.7362436833239754,0.003294558486748829,0.6970867243678477,0.07579132777288504,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,고배당기업
SK이노베이션,서비스업,2011,31.187136907152343,0.010631121327203678,0.6250000000000001,0.003004525543615635,0.7006740444036503,0.08138631300834068,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,고배당기업
이수화학,화학,2017,27.630557240354907,0.014868422696382172,0.5694834362717576,0.00232345072026482,0.6921132910432931,0.07040356421281665,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,일반배당기업
서원,철강금속,2013,26.421030759062294,0.013174126773935637,0.5889949466591804,0.0027301833091557494,0.6751114370129505,0.07263119722322954,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
유엔젤,서비스업,2018,24.658109068997515,0.0019449267939236458,0.8897389107243123,0.0024597637518641914,0.7142550759781546,0.0801429829560172,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
한일철강,철강금속,2017,26.491252926999866,0.00741352063761743,0.6878860190903987,0.003316378378497649,0.6966010358165122,0.0687457908097187,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
한미약품,의약품,2014,27.663812092944422,0.0058847503997601445,0.7280320044918587,0.002440640700668596,0.6791929623192923,0.09682432782469047,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,무배당기업
오뚜기,음식료품,2018,28.35541436769473,0.004822106735958425,0.7617209432902865,0.0024749641258914592,0.7130663177477206,0.09128114800808165,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,고배당기업
율촌화학,화학,2022,27.205051448317423,0.007468956126324205,0.6865524985962943,0.0022003767241085535,0.6966978333104269,0.09102212091384759,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,일반배당기업
영흥,철강금속,2021,26.97509468068805,0.012664276434139515,0.5955221785513758,0.004777820791022561,0.6835529289725206,0.07247578096668911,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,무배당기업
대한항공,운수창고업,2012,30.765358190715,0.053951223016190285,0.41654969118472773,0.002425930661287369,0.737313536970791,0.08361394601875356,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,무배당기업
한화손해보험,보험,2022,30.636055547842048,0.6270394013591845,0.3364682762492982,0.0024193111435658167,0.6952416826521318,0.09402683520696264,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,무배당기업
미래산업,의료정밀,2017,25.159505015225502,0.0030708137617429542,0.8315553060078609,0.0035105508983298466,0.6833684205296139,0.1033518105993887,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
세원이앤씨,기계,2021,26.402331707474445,0.005623969368378973,0.735822571588995,0.0017399524914761453,0.7506785491130246,0.08314769724913225,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,무배당기업
동아쏘시오홀딩스,기타금융,2022,28.179981517471838,0.005729374875074955,0.7326642335766425,0.0027054214095306836,0.7010805074597459,0.07641299279904679,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,일반배당기업
새론오토모티브,운수장비,2011,25.923601800648456,0.002989612482510494,0.8353453116226841,0.0027877976300655556,0.7214609069686821,0.0733564730870849,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,일반배당기업
한국가스공사,전기가스업,2021,31.407680246739293,0.029581469868079153,0.4743823694553622,0.003122941360634513,0.6708713500980055,0.07081800756359115,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,고배당기업
미원화학,화학,2015,25.29181346923992,0.0012812624925044973,0.9307973048848963,0.0022378873245306823,0.7165613774282067,0.07832979329637879,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
롯데손해보험,보험,2017,30.180635742730036,0.17484431216270238,0.3578046041549692,0.002571560051161517,0.7058252710094518,0.07428897062632751,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,일반배당기업
대한항공,운수창고업,2017,30.835744226816455,0.043497339096542076,0.4346574957888827,0.002411220621906142,0.750487908426736,0.07439258146402114,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,일반배당기업
한국종합기술,서비스업,2013,26.059910787157065,0.005383488656805917,0.7432622122403145,0.00220380906663084,0.6935767956165325,0.07112884007667201,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
한미사이언스,기타금융,2017,27.567850384273644,0.003212135218868679,0.8250982594048288,0.002288146625749875,0.6769853098515464,0.17251204475988188,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
서흥,화학,2022,27.55459195220055,0.007591538826703978,0.6836749017405952,0.0024931065077949724,0.705029416404847,0.07936590167331503,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,고배당기업
한국가스공사,전기가스업,2011,31.214831642674216,0.027145431491105338,0.4846294216732173,0.0029562275809806057,0.6860746096154722,0.06947106667357406,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,일반배당기업
종근당,의약품,2022,27.74869996660231,0.006329015090945433,0.7154688377316115,0.00260024462795491,0.7014923438848744,0.08501269232761746,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,일반배당기업
대양금속,철강금속,2022,26.71692071103593,0.010129078802718369,0.6333520494104437,0.002335954253738863,0.702255311172148,0.08397658395068124,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,무배당기업
한일홀딩스,비금속광물,2022,28.81521194462106,0.004656581051369179,0.7674761370016845,0.002611522324813851,0.6938286876932679,0.07045536963166348,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,고배당기업
한솔테크닉스,전기전자,2018,26.963564800758324,0.01203574730161903,0.604014598540146,0.0020912772653644525,0.6972376189510943,0.08138631300834068,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,무배당기업
대창단조,운수장비,2012,25.69276795616638,0.0029919548271037377,0.8352049410443572,0.001962809588101736,0.7193667008902555,0.07573952235403823,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
삼아알미늄,철강금속,2015,25.962875458295567,0.006251717719368379,0.7175743964065133,0.002322224883649718,0.6967224399175245,0.06910842874164637,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
대신증권,증권,2015,30.41717909461078,0.06755556041375176,0.4005474452554745,0.0037373306721237643,0.7161375078381261,0.07206133761591463,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
영보화학,화학,2017,25.91170132073274,0.0020823443433939637,0.8819483436271758,0.0024418665372836984,0.7140772010191831,0.07413355436978708,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
남해화학,화학,2015,26.97165492230998,0.00266402658404957,0.8511370016844471,0.002201847728046676,0.7078622277023116,0.07993576128062996,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
대한항공,운수창고업,2021,30.914631812056374,0.02252398560863482,0.5084924199887704,0.002335954253738863,0.7913197721918921,0.07988395586178314,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,무배당기업
더블유게임즈,서비스업,2022,27.842607012520386,0.0017794011093343993,0.8994244806288603,0.002309231015529634,0.7079270279261534,0.07962492876754908,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,고배당기업
대덕,기타금융,2022,28.274637169098604,0.0022049270437737357,0.8751403705783269,0.002854728309250139,0.6912217624062551,0.0701445371185826,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,고배당기업
한솔로지스틱스,운수창고업,2015,25.225247469081257,0.009612201429142514,0.6424059517125211,0.001978009962129004,0.6894807594510712,0.11096720716986996,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
삼성카드,기타금융,2016,30.708763121172172,0.017756533579852088,0.5421813587871982,0.0024712866160461525,0.6079586962809382,0.07314925141169766,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
세우글로벌,유통업,2012,24.2044939569797,0.0008627635918448931,0.9598540145985401,0.002335954253738863,0.6951074168435176,0.07584313319173185,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
조광피혁,기타제조업,2017,26.223354400455353,0.0006597603937637417,0.9750140370578328,0.0020363597850078714,0.7386593491727363,0.07729368491944258,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
코스모화학,화학,2018,26.923737320623655,0.01588343868678793,0.5591661987647389,0.0037356145008626213,0.690629310697688,0.10361083769362275,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,무배당기업
코스모신소재,화학,2015,26.128440620236617,0.027906693483909655,0.4812605277933746,0.0020746058873990616,0.7099456992989184,0.07537688442211055,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,무배당기업
영진약품,의약품,2013,25.85513919269837,0.005097722616430142,0.7524564851207187,0.002673059322891984,0.7002075092669184,0.09868932290317567,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
세방,운수창고업,2016,27.568925193217083,0.0019699118029182492,0.8883352049410445,0.002273926921014689,0.7003353657811483,0.07226855929130187,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
신세계인터내셔날,유통업,2022,27.876850831187472,0.004167811812912253,0.7854435710275127,0.0025102682204064045,0.7064919051758187,0.0760503548671191,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,고배당기업
영화금속,운수장비,2015,25.44659997270056,0.007340907955226864,0.6895704660303201,0.002434021182947044,0.7133280453214883,0.07864062580945967,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
STX,유통업,2022,27.33232393261318,0.04874809489306416,0.42476137001684455,0.0030327197857629865,0.68760692570282,0.10604569237942288,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,무배당기업
윌비스,유통업,2012,26.18645599548297,0.0072464333899660205,0.691886580572712,0.0023183022064813905,0.7005018236499277,0.07579132777288504,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
경동나비엔,전기전자,2016,26.786480422394426,0.006245471467119727,0.7177849522740034,0.002676982000060311,0.7176009618131283,0.0952183598404393,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
태경케미컬,화학,2022,25.843603600760314,0.001062643663801719,0.9456064008983718,0.0025874959271578466,0.725310513105077,0.07822618245868518,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,일반배당기업
한신공영,건설업,2015,28.05592543497837,0.043337278882670395,0.43500842223469965,0.00293661419513897,0.7407132028206055,0.07506605190902968,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
삼성공조,운수장비,2021,26.2743405147633,0.0013413826703977613,0.926796743402583,0.002943724047506563,0.7218618063867895,0.07247578096668911,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,일반배당기업
영보화학,화학,2022,25.91871622638374,0.0010845055466719969,0.9440623245367772,0.0019240731510645043,0.710851113642434,0.07097342382013158,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,일반배당기업
대한제당,음식료품,2014,28.07656165322641,0.01943365230861483,0.5289865244244807,0.002258726546987421,0.6879859155578337,0.07252758638553593,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
자화전자,전기전자,2013,26.60120853569261,0.00380787152708375,0.7996209994385177,0.003393360917926071,0.7184434293009427,0.0869294928249495,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
한국앤컴퍼니,기타금융,2021,29.0374194694688,0.0007230036977813311,0.9702414373947221,0.002761074391856326,0.7000700559493603,0.07211314303476143,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,고배당기업
세방전지,전기전자,2011,27.292234500397374,0.0035377211173296024,0.8108506457046604,0.0028436957797142184,0.7128908006253835,0.077449101175983,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
에스원,서비스업,2015,27.96350434058141,0.0032980211872876276,0.8213082537900057,0.002451918397527537,0.7361218111789543,0.10967207169869968,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
유화증권,증권,2015,27.13382566454834,0.0023095517689386367,0.8694553621560921,0.002335954253738863,0.7115627861106895,0.07029995337512304,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
디씨엠,철강금속,2017,25.95008505355936,0.001214115280831501,0.9352891633913534,0.0024327953463319416,0.7100996000533175,0.07636118738019997,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
유한양행,의약품,2016,28.346878966327232,0.00286624900059964,0.8412408759124088,0.0027532290375196717,0.7049023045330298,0.08817282287727296,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
화천기공,기계,2018,26.678169503807222,0.0026445070457725363,0.8521195957327345,0.0024198014782118578,0.7011587267897428,0.06957467751126767,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
한국쉘석유,화학,2022,25.872737741082055,0.004104568508894663,0.7878298708590681,0.0029478918919979107,0.7035804542600045,0.10252292389783971,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,고배당기업
한솔로지스틱스,운수창고업,2018,25.565740686710495,0.009778507895262842,0.6394581695676587,0.0028804708781672863,0.6903978035846247,0.07397813811324665,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
대한제강,철강금속,2015,27.17761222754203,0.004457481760943434,0.7746350364963505,0.001973351782991615,0.7229121595575645,0.07112884007667201,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
삼호개발,건설업,2021,26.41649979780703,0.0026936962822306618,0.8496631106120158,0.002335954253738863,0.682936173534367,0.07200953219706781,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,일반배당기업
백광산업,화학,2012,26.908839166497586,0.010884094543274036,0.6209994385176868,0.0025372366259386538,0.6980698787651866,0.10557944360980158,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
삼천리,전기가스업,2018,28.939194784806805,0.0133013941635019,0.5874508702975857,0.0024573120786339866,0.6997257408503821,0.0687457908097187,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,고배당기업
일양약품,의약품,2013,26.65727108201095,0.008405113182090746,0.6658478382930939,0.0024278919998715325,0.6981898297711383,0.09951820960472466,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
두산밥캣,기타금융,2018,29.494531210187734,0.00565129672196682,0.7349803481190343,0.002756661380041958,0.7305847208098465,0.07750090659482982,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
한세예스24홀딩스,서비스업,2013,27.49572856881004,0.01052883894663202,0.6266844469399215,0.0025024228660697496,0.6941915942626343,0.0887944879034347,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
동아에스티,의약품,2015,27.692623069882657,0.0071870939936038375,0.6932902863559799,0.0023460061139827016,0.709264005151528,0.08578977361031964,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
KISCO홀딩스,서비스업,2016,28.032448222270087,0.0013484097041774935,0.9263054463784393,0.002269759076523341,0.7185113423237889,0.06957467751126767,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
모나리자,종이목재,2022,25.306132907221226,0.002030031980811513,0.8848961257720382,0.0026693818130466775,0.7044315103865036,0.08511630316531109,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,일반배당기업
롯데쇼핑,유통업,2012,31.238067893171163,0.01049995002998201,0.6271757439640653,0.0026433940768065094,0.6997110827292756,0.0724239755478423,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,일반배당기업
LG이노텍,전기전자,2022,29.912752047209832,0.01011736707975215,0.6335626052779338,0.0030976891263634065,0.705155530740184,0.09008962337460498,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,고배당기업
하이스틸,철강금속,2021,26.282849064938144,0.006904451079352389,0.700308815272319,0.002335954253738863,0.6910236018588387,0.08972698544267729,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
일신석재,유통업,2014,25.122616072786442,0.00368685038976614,0.8046041549691186,0.002428872669163614,0.7077264204976625,0.08278505931720458,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
