,업종명,평가연도,총자산규모(Size),부채비율(DEB),자기자본비율(DEB),매출액증가율,현금흐름(CF),PBR,ESG_A,ESG_A+,ESG_B,ESG_B+,ESG_C,ESG_D,E_A,E_A+,E_B,E_B+,E_C,E_D,S_A,S_A+,S_B,S_B+,S_C,S_D,G_A,G_A+,G_B,G_B+,G_C,G_D,배당기업구분
유니퀘스트,유통업,2021,26.91834899423405,-0.2722137273996079,0.4543977598211263,-0.03212413426546748,-0.16188567206947693,0.016760456340476498,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,고배당기업
대호에이엘,철강금속,2011,25.616094737613494,0.1585268573843384,-1.0433763556628555,-0.021626735268732405,-0.1120076295685251,0.1393974348159741,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,무배당기업
효성,화학,2018,29.488553487257427,-0.06719903640688367,-0.5174225308696999,-0.14119397159034378,0.31416447269320696,-0.16235407801189491,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,고배당기업
노루페인트,화학,2017,27.10646416248365,-0.17004719916448688,-0.12588433182510683,-0.01045624247548089,0.12952302477134991,-0.3398549679106414,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
사조씨푸드,음식료품,2016,26.500640480752832,-0.22751423275221727,0.1687060117144255,-0.010413279041660693,-0.22610924947603497,-0.33985496791064135,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
한국가스공사,전기가스업,2018,31.312112611869445,0.5355493984542063,-1.4897111686885698,-0.006202862527281274,-0.25738279531383,-0.30758207883814204,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,일반배당기업
비상교육,서비스업,2018,26.261690906461325,-0.3666463254757963,1.317561516805797,-0.01611309459514031,0.4451618792571883,-0.2946729232091423,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
현대미포조선,운수장비,2011,29.688289088116264,-0.08709752112088331,-0.4523222800716156,-0.015311110497163279,-1.1055644432179328,-0.22367256724964368,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,일반배당기업
덕성,화학,2021,25.553911189919052,-0.30241538008805013,0.684824546818662,-0.035174538066701545,0.1486700803397617,0.7719460606369617,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,일반배당기업
인지컨트롤스,운수장비,2014,26.824182354783073,-0.0826931134371522,-0.4668410410409726,-0.019893876771317747,0.0008505511010269248,-0.36567327916864084,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
웅진씽크빅,서비스업,2013,26.85308276825163,-0.09165922907903347,-0.43639847771812756,-0.0479346779113004,0.27134176422571715,0.0829198789391002,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,무배당기업
STX엔진,기계,2013,27.84009896665211,-0.4267350303038428,-2.492442369830285,-0.09211540902307079,-0.32401468691694374,-0.5528560357891371,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,무배당기업
디아이씨,운수장비,2017,27.443882145207038,0.39775435806318865,-1.362320749860664,-0.012733304467951394,0.02018348877268853,-0.08167185533064653,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
삼성공조,운수장비,2012,26.241044503635408,-0.29428819924307,0.6192559488925337,-0.05429326611668971,-0.1982658934947099,-0.4173099016846399,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
한세실업,섬유의복,2013,27.248857980260272,-0.03141322397656797,-0.6251423703197676,-0.01833287200918388,-0.12666174084911047,0.21201143522909768,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
금호타이어,화학,2012,29.195673595830183,0.6586892966118567,-1.5815072057851494,-0.026467282145808062,-0.005070031508371973,-0.05746718852627202,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,무배당기업
모토닉,운수장비,2021,26.828020329771743,-0.40848819847124224,1.8861349302509358,-0.03212413426546748,0.4742508091490746,-0.22851350061051862,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,고배당기업
흥아해운,운수창고업,2015,27.397373593055434,0.5102240542727522,-1.4686355479266002,-0.028658417270638167,-0.0054392478609000365,-0.06069447743352196,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
동원시스템즈,화학,2014,27.746512110865307,0.5091753857766258,-1.4676988536705127,0.02139398312989265,-0.19394993065308033,0.17005667943484856,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
코스맥스비티아이,화학,2014,26.728537485817817,-0.303044581185726,0.6895080180990995,-0.12397995577305107,0.0238049617620807,-0.0074442104638980065,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
텔코웨어,서비스업,2014,25.47244144465437,-0.3865972436146023,1.5690639245653026,-0.06507708800555945,-1.7122933975276708,-0.04294438844364726,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
노루홀딩스,기타금융,2022,27.789723743902368,-0.2239487598653873,0.14809873808049964,-0.019722023036036953,-0.25070226661618344,-0.3721278569831407,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,고배당기업
아세아시멘트,비금속광물,2016,27.46912856550855,-0.3535117525618122,1.168627130087878,-0.02973250311614312,0.7825131857141132,-0.38503701261214046,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
한일홀딩스,비금속광물,2021,28.81392318927259,-0.24557754759799566,0.27736254542058053,-0.010298709884806832,0.2547468266790395,-0.3834233681585155,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,고배당기업
한솔홈데코,종이목재,2022,26.490012221815828,-0.1429391185396177,-0.2434394609640934,-0.021154137496710225,-0.11205198282122816,-0.3285594567352666,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,무배당기업
덕양산업,운수장비,2015,26.762146297230483,0.5159917310014477,-1.4733190192070378,-0.03212413426546748,-0.06886527887822828,0.010305878525976692,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
한화손해보험,보험,2013,29.696181375705194,3.6271552085970464,-2.2081556631077155,-0.01525382591873635,0.5073746543586372,-0.3043547899308921,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
갤럭시아에스엠,서비스업,2018,24.227420779481676,-0.3595678131269426,1.236069116526181,-0.09059736769475712,-1.117485743447367,0.25880712438422177,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
삼화왕관,기계,2022,26.129466540660268,-0.2010091365126208,0.023986749148899904,-0.027827790883447667,0.13436094034714408,-0.23496807842501846,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,일반배당기업
티웨이항공,운수창고업,2021,27.323201217047636,3.3816356969414376,-2.190826819370096,-0.06128198468477527,0.8149443977667681,3.232753852415038,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,무배당기업
동남합성,화학,2011,24.854507180107547,-0.32013787767258745,0.8370373634328878,-0.003825552522563644,-0.7278221061061281,-0.2688546119511428,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,일반배당기업
더존비즈온,서비스업,2011,25.843709179746636,-0.010046603367991193,-0.6836857613252391,-0.03420070023344372,1.424637504824127,1.4432221533449483,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,무배당기업
한창,유통업,2012,24.275155897866135,-0.26188434271276223,0.38274064923042916,-0.03212413426546748,-1.036654983881026,-0.2430363006931433,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
흥아해운,운수창고업,2014,27.199068289604067,0.32786060279635953,-1.2850434737334417,-0.02185587358244013,-0.2683438950849774,-0.1768768780945196,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
황금에스티,철강금속,2011,26.275250578645686,-0.26369329586858037,0.3949176745595671,-0.010327352174020296,-0.2126218763011529,-0.38019607925126553,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,일반배당기업
