,업종명,평가연도,총자산규모(Size),부채비율(DEB),자기자본비율(DEB),매출액증가율,현금흐름(CF),PBR,ESG_A,ESG_A+,ESG_B,ESG_B+,ESG_C,ESG_D,E_A,E_A+,E_B,E_B+,E_C,E_D,S_A,S_A+,S_B,S_B+,S_C,S_D,G_A,G_A+,G_B,G_B+,G_C,G_D,배당기업구분
대상,음식료품,2012,1621341813000.0,158.92,38.62,14.6,0.0590791980155445,1.425,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
덕성,화학,2022,125172359000.0,50.07,66.64,15.73,0.0719248893111715,2.28,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,일반배당기업
종근당바이오,의약품,2017,179483384000.0,26.36,79.14,4.58,0.172992905687688,0.8300000000000001,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
대웅,서비스업,2015,1242301736000.0,49.95,66.69,11.51,0.0751553771992496,3.4,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
자이에스앤디,서비스업,2021,544345862000.0,76.54,56.65,0.0,0.2246228829496019,1.375,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
삼성전기,전기전자,2022,10997170899000.0,42.94,69.96,-2.59,0.046893436334155,2.18,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,일반배당기업
전방,섬유의복,2014,506372939000.0,186.62,34.89,-16.55,-0.0078070774512786,0.425,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
교촌에프앤비,유통업,2022,304973383000.0,70.17,58.77,1.94,0.0055218838878924,2.285,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,일반배당기업
성안,섬유의복,2014,262894960000.0,153.81,39.4,-13.88,0.0679134046162757,0.585,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
한창제지,종이목재,2016,152620392000.0,159.95,38.47,9.97,0.1647953577148649,1.215,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
셀트리온,의약품,2021,5674122532000.0,40.09,71.38,3.38,0.4766472222193755,14.79,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,고배당기업
화천기공,기계,2012,306873292000.0,37.95,72.49,-4.63,0.0796700265889195,0.545,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
성안,섬유의복,2021,141555557000.0,291.48,25.54,-38.38,0.0933723250651198,1.675,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,무배당기업
영보화학,화학,2014,172187742000.0,75.18,57.08,-3.91,0.0822367401398525,0.995,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
대웅,기타금융,2018,1592170452000.0,65.11,60.57,9.55,0.0368563049482972,3.5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
동방,운수창고업,2017,542475618000.0,328.28,23.35,-11.99,0.0381698129775467,0.595,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
더블유게임즈,서비스업,2021,1381904218000.0,16.63,85.74,-5.18,0.3036547788271255,1.4900000000000002,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,고배당기업
부산주공,운수장비,2011,214468630000.0,368.37,21.35,14.24,0.0459466919951022,0.73,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
풀무원,기타금융,2017,1103028815000.0,193.49,34.07,10.22,0.0279913976150792,1.835,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,일반배당기업
세기상사,서비스업,2018,42664004000.0,82.75,54.72,-7.95,-0.0307908775459917,1.6550000000000002,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
한진,운수창고업,2012,1858651008000.0,142.24,41.28,3.36,0.0263868580333662,0.3399999999999999,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
한섬,섬유의복,2015,957470937000.0,15.17,86.83,17.5,0.0742600632576358,1.065,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
제주은행,은행,2017,5550919000000.0,1271.27,7.29,9.75,0.1101164089120631,0.415,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
금강공업,철강금속,2017,756422311000.0,128.45,43.77,1.67,0.0159382736629961,0.71,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
한국공항,운수창고업,2018,424415405000.0,33.0,75.19,8.38,0.0222737444338775,0.505,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
화천기공,기계,2017,360582908000.0,30.01,76.92,19.26,0.0290977347370101,0.475,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
롯데관광개발,서비스업,2016,362245686000.0,118.03,45.86,12.78,0.0618614820187698,3.65,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
보해양조,음식료품,2022,147392501000.0,78.75,55.94,8.49,0.0346013887199301,1.36,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,무배당기업
일양약품,의약품,2011,320522794000.0,155.74,39.1,1.86,0.1383479015857428,2.98,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,일반배당기업
영원무역,유통업,2013,1212275619000.0,34.4,74.4,4.63,0.0920097687152653,2.535,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
카카오,서비스업,2021,22779558711000.0,67.62,59.66,47.63,0.2129121662306955,23.55,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,고배당기업
대한제분,음식료품,2013,897265128000.0,47.73,67.69,-2.84,0.0696298929388798,0.42,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
풀무원,음식료품,2021,1969372521000.0,233.91,29.95,8.99,0.0470377335999581,1.73,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,일반배당기업
한국콜마홀딩스,기타금융,2021,1209726178000.0,41.55,70.65,-0.22,0.0227408746428344,1.395,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,고배당기업
삼성SDI,전기전자,2017,15751476330000.0,37.54,72.7,21.55,-0.0395652814369887,1.185,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,일반배당기업
태경산업,화학,2021,584726246000.0,51.69,65.92,20.0,0.1193648949230139,1.185,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,고배당기업
코스모화학,화학,2015,630470683000.0,308.3,24.49,-11.29,-0.0082953754245935,0.645,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,무배당기업
서연이화,운수장비,2018,1696230428000.0,154.45,39.3,-5.01,-0.0158613830144585,0.305,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
명문제약,의약품,2021,223263082000.0,159.99,38.46,7.75,0.0062064213721638,2.955,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,무배당기업
동원시스템즈,화학,2013,541854230000.0,163.46,37.96,31.37,0.0794804315889377,4.3950000000000005,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
주연테크,전기전자,2016,50471603000.0,53.33,65.22,0.0,-0.058206769043867,2.395,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
비비안,섬유의복,2022,201061181000.0,108.18,48.04,13.41,-0.010433524970132,0.985,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,무배당기업
삼원강재,운수장비,2022,293690103000.0,27.26,78.58,21.39,0.0170954970593781,0.505,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,일반배당기업
이엔플러스,기계,2021,102809878000.0,42.05,70.4,101.83,-0.4647705445517253,2.89,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
동아지질,건설업,2012,226247530000.0,69.31,59.06,11.63,0.1232818681670434,0.94,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
한온시스템,기계,2021,8233732862000.0,232.45,30.08,6.96,0.086555674799969,10.545,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,고배당기업
세아특수강,철강금속,2018,500036175000.0,53.81,65.01,-0.86,0.0494610747078645,0.5,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
제일기획,서비스업,2021,2542111414000.0,125.51,44.34,0.0,0.0750256747704227,4.27,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,고배당기업
한진중공업홀딩스,전기가스업,2022,1995988000000.0,444.19,18.38,62.17,0.0038107300381073,0.4649999999999999,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,일반배당기업
광주신세계,유통업,2016,655502726000.0,22.69,81.51,2.48,0.2381988495073418,0.78,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
크라운해태홀딩스,기타금융,2017,1311341477000.0,166.0,37.59,-15.71,0.043080074907583,1.23,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
일양약품,의약품,2022,498185237000.0,70.7,58.58,3.36,0.0044317379878361,2.88,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,일반배당기업
제주은행,은행,2016,5172766000000.0,1441.11,6.49,13.6,-0.5091355532070393,0.58,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
롯데하이마트,유통업,2013,2755424265000.0,72.75,57.89,9.25,0.0430356191372337,1.16,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
광동제약,의약품,2016,679780115000.0,70.08,58.8,10.57,0.0272609954922196,1.49,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
삼성증권,증권,2016,31941448749000.0,742.1,11.88,12.4,0.3312290793062079,0.78,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
일진홀딩스,기타금융,2017,1079321232000.0,139.76,41.71,11.23,0.0266752229076282,1.23,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
풍산,철강금속,2012,2633201040000.0,172.2,36.74,0.66,0.051448896038158,0.8600000000000001,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
성보화학,화학,2012,101598444000.0,16.06,86.16,9.99,0.0510688350250299,0.5800000000000001,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
한신공영,건설업,2021,2119949126000.0,212.79,31.97,-15.78,-0.2024733490107174,0.39,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,일반배당기업
선도전기,전기전자,2015,135947962000.0,72.9,57.84,3.33,0.0682891654841299,0.6599999999999999,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
한국종합기술,서비스업,2015,225647093000.0,85.88,53.8,11.94,0.0023389980177259,0.58,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
한국카본,기계,2016,389485376000.0,23.24,81.14,6.22,0.232896001856952,0.905,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
남해화학,화학,2016,530446811000.0,33.28,75.03,0.0,0.0516992611695264,1.1800000000000002,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
두산,서비스업,2013,31166041855000.0,244.07,29.06,472.18,0.0174759401920034,1.9,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,고배당기업
인스코비,통신업,2017,47219185000.0,34.48,74.36,33.74,0.0297679499118124,4.715,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
드림텍,전기전자,2022,825357093000.0,64.53,60.78,11.13,0.0326341424598205,2.975,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,고배당기업
보락,화학,2017,51828012000.0,19.92,83.39,-6.31,0.0210956343974541,1.1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
코스맥스,화학,2022,1396450505000.0,214.34,31.81,0.54,0.0282932815962335,2.565,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,무배당기업
STX,유통업,2017,627542000000.0,1374.49,6.78,4.87,0.0555996580700025,47.705000000000005,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,무배당기업
알루코,철강금속,2018,744332478000.0,165.13,37.72,9.77,0.1453133130921332,1.4,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
키움증권,증권,2021,37944064918000.0,900.3,10.0,30.77,-0.6014933180079043,1.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,고배당기업
동방,운수창고업,2012,705078326000.0,361.36,21.68,5.79,-0.0162313445956039,0.86,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
대한제강,철강금속,2021,1232437581000.0,71.12,58.44,85.22,0.0726812905606303,0.85,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
대상홀딩스,서비스업,2013,2089472920000.0,133.15,42.89,761.39,0.0699355577184289,0.8400000000000001,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
일성건설,건설업,2016,277457544000.0,184.81,35.11,23.67,0.0737600920960409,0.65,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
삼원강재,운수장비,2014,211168967000.0,24.57,80.27,-9.73,0.0580733614175653,1.08,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
서원,철강금속,2012,456603539000.0,212.31,32.02,11.34,-0.0390502157739364,0.975,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
대양금속,철강금속,2016,100099259000.0,505.75,16.51,20.31,0.0537574460153056,5.69,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,무배당기업
명문제약,의약품,2014,190660551000.0,160.63,38.37,1.64,-0.0003437085820202,0.64,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
코아스,기타제조업,2017,79069618000.0,234.14,29.93,17.46,-0.0112509833637666,2.04,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
이구산업,철강금속,2018,260653064000.0,148.93,40.17,-0.9,-0.0028131025514383,0.7150000000000001,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,무배당기업
카프로,화학,2014,498408333000.0,77.06,56.48,-49.27,-0.0880955815335932,0.635,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,무배당기업
사조산업,"농업, 임업 및 어업",2013,1458790805000.0,234.55,29.89,43.94,0.0066248779478934,0.96,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
해성디에스,전기전자,2021,474947833000.0,61.37,61.97,42.86,0.0871452178638915,2.305,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,일반배당기업
조비,화학,2021,103778713000.0,94.86,51.32,14.86,-0.0942474492306304,2.685,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,무배당기업
넥센타이어,화학,2015,2580874677000.0,149.59,40.07,4.47,0.1745996120720676,1.455,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
대상홀딩스,서비스업,2016,2689293818000.0,156.07,39.05,8.73,0.0235678745990184,1.43,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
교촌에프앤비,유통업,2021,254727913000.0,41.67,70.59,13.4,0.064249722604564,3.175,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,고배당기업
태평양물산,섬유의복,2022,721226343000.0,258.16,27.92,21.47,0.0345051979254978,0.4,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,일반배당기업
세기상사,서비스업,2022,51641841000.0,94.28,51.47,88.53,-0.0524408516885772,1.76,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,무배당기업
효성첨단소재,화학,2021,2908681838000.0,303.09,24.81,0.0,0.0652237432941579,4.55,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,고배당기업
한신공영,건설업,2013,1528677944000.0,365.55,21.48,49.62,0.060986972392907,0.335,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
서연이화,운수장비,2017,1764809873000.0,162.36,38.11,-16.46,0.0701723108120755,0.855,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
종근당바이오,의약품,2012,185424863000.0,49.36,66.95,2.92,0.2013022674890724,0.565,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
일성신약,의약품,2021,371382501000.0,7.36,93.14,3.67,0.1355213881089962,0.635,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,일반배당기업
녹십자,의약품,2022,2525537081000.0,61.21,62.03,11.28,0.0482528628870021,1.805,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,일반배당기업
삼호개발,건설업,2016,245439371000.0,66.04,60.23,2.84,0.0610956385639641,0.585,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
영화금속,운수장비,2022,220738936000.0,252.05,28.41,20.94,0.0186851930783999,1.22,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,무배당기업
금호에이치티,운수장비,2021,458795624000.0,30.78,76.46,6.54,0.0209138412370537,1.22,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,무배당기업
에넥스,기타제조업,2017,171431594000.0,184.5,35.15,10.26,0.014417741860869,2.585,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
한성기업,음식료품,2015,214603274000.0,301.71,24.89,1.53,-0.0462324418748578,0.935,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
엠씨넥스,전기전자,2021,525527588000.0,75.78,56.89,-23.04,0.0919488395634706,2.705,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
사조산업,"농업, 임업 및 어업",2011,1138408934000.0,234.89,29.86,21.09,-0.0433337908458747,1.435,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,일반배당기업
남성,유통업,2022,271152129000.0,126.91,44.07,-4.09,-0.1718937855678172,0.78,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,일반배당기업
이엔플러스,기계,2022,120327643000.0,85.73,53.84,-51.45,0.3085880868315928,4.83,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,무배당기업
삼성중공업,운수장비,2017,13818113112000.0,138.35,41.96,-24.13,0.0683522938382916,0.73,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,무배당기업
대한전선,전기전자,2012,2880338773000.0,1431.39,6.53,-18.69,-0.0219147348523099,2.47,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,무배당기업
삼화왕관,기계,2011,122671950000.0,25.32,79.8,10.24,0.11102927324403,0.485,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
하이트진로홀딩스,기타금융,2022,3945000965000.0,238.51,29.54,13.33,0.0034762483460107,0.295,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
롯데케미칼,화학,2017,19550971101000.0,59.54,62.68,20.05,0.1971091556208464,1.28,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,고배당기업
휴비스,화학,2014,899690574000.0,134.04,42.73,-10.52,0.0335810060938588,1.1800000000000002,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
세종공업,운수장비,2015,914404459000.0,132.53,43.01,7.37,0.0239131906363173,0.7849999999999999,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
평화산업,운수장비,2021,220115438000.0,746.93,11.81,25.26,0.0221420570961758,4.1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,무배당기업
삼양사,음식료품,2017,2128238456000.0,72.11,58.1,2.01,-0.0245484845947109,1.02,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
대원강업,운수장비,2011,955647662000.0,134.75,42.6,20.91,0.0355683199328677,1.21,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
대우조선해양,운수장비,2017,11446752723000.0,282.75,26.13,-13.4,-0.0918677734803405,0.7550000000000001,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,무배당기업
화천기계,기계,2016,161556567000.0,31.58,76.0,-15.72,0.1313165973937651,0.43,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
율촌화학,화학,2017,577661654000.0,72.06,58.12,10.99,0.1271523859055857,1.495,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
모나미,유통업,2017,167851330000.0,122.65,44.91,-1.79,0.0850644231574109,1.365,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
동일산업,철강금속,2011,371750736000.0,29.77,77.06,5.59,0.0834099984767612,0.59,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,일반배당기업
한국카본,기계,2018,360113098000.0,18.57,84.34,-5.17,0.1886968727371859,0.95,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
진양산업,화학,2013,38791830000.0,20.3,83.12,-0.51,0.0695633900426502,0.955,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
풍산,철강금속,2016,2714949032000.0,119.86,45.48,0.43,0.0869652505245154,0.795,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,일반배당기업
까뮤이앤씨,건설업,2021,195058433000.0,97.4,50.66,1.21,-0.0163015907679481,1.33,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,일반배당기업
케이비아이동국실업,운수장비,2022,553570562000.0,206.89,32.59,17.78,0.0767382228760843,0.42,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,무배당기업
부산산업,비금속광물,2015,114238771000.0,101.87,49.54,20.72,0.1762666655250968,0.97,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
이월드,기타제조업,2021,433174726000.0,81.36,55.14,-4.34,0.1513336381836966,2.265,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,무배당기업
대호에이엘,철강금속,2021,145025262000.0,110.1,47.6,18.1,-0.0267191494263271,2.12,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,무배당기업
진양산업,화학,2016,46605487000.0,31.53,76.03,-3.0,0.1127478242340563,2.385,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
제일기획,서비스업,2011,1810592894000.0,152.24,39.65,21.27,0.08104112412396,3.13,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,고배당기업
인디에프,섬유의복,2011,226869416000.0,116.7,46.15,0.0,-0.0577886462832179,0.475,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
코스맥스비티아이,기타금융,2022,936136657000.0,187.37,34.8,7.19,0.0139842601383511,0.4,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,무배당기업
롯데정밀화학,화학,2017,1641304451000.0,37.61,72.67,4.39,0.1628567690100123,1.115,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,일반배당기업
한일철강,철강금속,2015,342792291000.0,127.13,44.03,-12.73,0.0388650922323806,0.305,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
부국증권,증권,2011,647839669000.0,72.94,57.82,45.96,0.6167841710221459,0.705,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,일반배당기업
